,Div,Date,HomeTeam,AwayTeam,FTR,HTCD,ATCD,HTGD,ATGD,HTSD,ATSD,HomeRating(ELO) 0.05,AwayRating(ELO) 0.05,HomeRating(ELO) 0.1,AwayRating(ELO) 0.1,HomeRating(ELO) 0.25,AwayRating(ELO) 0.25,HomeRating(ELO) 0.4,AwayRating(ELO) 0.4,HomeRating(ELO) 0.55,AwayRating(ELO) 0.55,HomeRating(ELO) 0.7,AwayRating(ELO) 0.7,HomeRating(ELO) 0.85,AwayRating(ELO) 0.85,HomeRating(ELO) 0.9,AwayRating(ELO) 0.9,Value Diff,Attack Diff,Mid Game Diff,Defense Diff,Over Game Diff,Estadio,Arbitro,Parametro,Yellow Card/Match,Red Card/Match,% HomeWin,% AwayWin,% DrawWin,_merge
3551,SP1,14/12/2018,ID017,ID027,D,-0.2375,-0.125,0.07407407407407407,-0.07407407407407407,0.09523809523809523,0.023809523809523808,0.9396661015893419,0.943973560023138,0.7808497512140035,0.9435319231627649,0.09542212421510854,0.9509970022203547,-0.31810661818899993,0.826344373860793,-0.38223941988112675,0.6790578755905498,-0.4408011120509004,0.6444559451487399,-0.7387956369646735,1.523014821642485,-1.1050759146415445,2.198614788579939,121650000,6,2,1,2,Balaidos,Munuera Montero,r600709,"4,62","0,28",0.43243243243243246,0.3581081081081081,0.20945945945945946,both
3552,SP1,15/12/2018,ID025,ID008,D,0.5625,0.1625,-0.07407407407407407,0.0,0.05555555555555555,0.047619047619047616,0.9763110768302025,0.99303006619868,0.9896960621657258,0.966918796410197,1.0417765917519013,0.7945782796485803,0.8939813960392536,0.6667830075116189,0.6219453982366524,0.6509908014238868,0.585328296501019,0.49062591380635584,1.9347671805564972,-1.0818668422488078,3.05453935894765,-2.635474247794671,-405750000,0,-4,-3,-3,Estadio Municipal de Ipurua,Cordero Vega,r600694,"4,8","0,21",0.44,0.21333333333333335,0.3466666666666667,both
3553,SP1,15/12/2018,ID010,ID006,H,-0.1125,-0.25,0.07407407407407407,0.0,0.03968253968253968,0.03968253968253968,1.0199081501656608,0.9269605176525388,0.991102766252574,0.816663336556626,0.779659868561156,0.3909846793147409,0.5942512463164791,4.3310479150293624e-05,0.49346186204709025,-0.34006785480187757,0.5335600491319747,-1.0429750843616996,1.4700024308650326,-3.8422814495019684,2.1621971595946707,-6.1546792351203266,-168750000,0,-2,2,-1,Coliseum Alfonso Pérez,Jaime Latre,r600424,"5,22","0,23",0.487012987012987,0.22727272727272727,0.2857142857142857,both
3554,SP1,15/12/2018,ID002,ID013,H,0.3125,0.1,0.07407407407407407,-0.2777777777777778,0.19047619047619047,-0.16666666666666666,1.1035345026146002,0.6639640709455367,1.1116413621428167,0.36368049500394156,0.6444911851730097,-0.1910070838977589,-0.14720451913218507,-0.11617998553755848,-0.822058630621566,0.32758584031913907,-1.3979568009422276,0.6719639996242381,-1.8542439831881423,0.5879143766107848,-1.8602976028866953,0.3757699997740245,809400000,5,13,13,12,Estadio Santiago Bernabeu,De Burgos Bengoetxea,r600494,"4,78","0,19",0.47368421052631576,0.3216374269005848,0.2046783625730994,both
3555,SP1,15/12/2018,ID022,ID003,A,-0.0625,0.6625,-0.037037037037037035,0.2037037037037037,-0.12698412698412698,0.07936507936507936,0.9772797965845602,1.258875206046098,0.9047996901919177,1.4488240018246432,0.48847942779015696,1.7351882857641456,0.1208705817746733,1.7611842874723893,-0.038926783956762495,1.718628418465346,-0.13480214049715156,1.6126955755690255,-0.11954540187969265,0.4291045382570977,-0.11616164020019415,-0.7233658659823301,-886700000,-9,-10,-12,-10,E.M. José Zorrilla,Undiano Mallenco,r600011,"4,99","0,22",0.42528735632183906,0.2988505747126437,0.27586206896551724,both
3556,SP1,16/12/2018,ID021,ID007,A,0.1375,-0.0625,-0.05555555555555555,-0.018518518518518517,0.10317460317460317,0.03968253968253968,0.9397314346264383,1.039364271256334,0.7869253664121809,1.0558146225579152,0.11010104731924386,0.9736776386814086,-0.5564327134871283,0.8111409105012393,-1.2118633523180307,0.878458841297977,-1.9326453815301265,1.4713387125723603,-2.6177913940554616,2.506026818987781,-2.7914370148372596,3.037172117679214,-116050000,-2,-3,-5,-3,Estadio del RCD Espanyol,Sánchez Martínez,r600497,"5,57","0,25",0.4685714285714286,0.30857142857142855,0.22285714285714286,both
3557,SP1,16/12/2018,ID026,ID014,D,0.05,-0.1625,-0.3333333333333333,-0.07407407407407407,-0.03968253968253968,-0.031746031746031744,0.5669945775943874,0.7948913138526086,0.2004442654175369,0.5961757862665986,-0.23717538083070622,0.16874785040853624,0.22247928179497117,-0.08986678542228166,0.9873677985472947,-0.5210251651168526,1.8019743603044003,-1.3437872420129442,3.20923918584137,-3.358524843624439,4.066490704686955,-4.935588425073984,-169250000,-4,-6,-6,-7,Estadio El Alcoraz,Medié Jiménez,r600586,"4,99","0,3",0.45714285714285713,0.2714285714285714,0.2714285714285714,both
3558,SP1,16/12/2018,ID024,ID005,A,-0.45,0.4625,0.037037037037037035,0.4074074074074074,-0.2857142857142857,0.3968253968253968,1.012963406787889,1.32138214161523,0.9725419903148314,1.5750358599968155,0.7558557469435074,1.8974576148338143,0.5761265049787296,1.715611106535826,0.4535942844958767,1.193818164688164,0.5784925709843147,0.2957737007333896,1.9935838228529814,-0.8060608831281222,3.0972991663499627,-0.916908657963801,-1052150000,-10,-10,-10,-10,Ciutat de Valencia,González González,r600008,"4,74","0,22",0.4796380090497738,0.29411764705882354,0.22624434389140272,both
3559,SP1,16/12/2018,ID016,ID001,H,0.175,-0.675,0.2037037037037037,0.0,0.03968253968253968,-0.2619047619047619,1.2064148362230833,1.04792512758393,1.3252422931920116,1.085144162857186,1.262777014996413,1.1038071741739302,0.9619982663394775,1.0550486666536665,0.7545154680347927,0.9660740966844644,0.47753287794040783,0.6944193160498359,-1.1500716342342807,0.9638217521738919,-2.6890626253145,1.858766244821436,209050000,2,4,3,3,Estadio Ramón Sánchez-Pizjuán,Cuadra Fernández,r600992,"4,89","0,32",0.46226415094339623,0.33962264150943394,0.19811320754716982,both
3560,SP1,17/12/2018,ID011,ID004,D,-0.625,0.1375,0.018518518518518517,-0.14814814814814814,-0.2222222222222222,-0.015873015873015872,1.0729808697775272,0.8508253088214601,1.0867071256171963,0.7128400802843815,0.7878104244482369,0.42319931381607034,0.19800743754433348,0.3490251045637166,-0.3693274694002904,0.5413018548939807,-0.8853102098994372,0.9905205845544093,-1.9241647492363398,0.9332369407283814,-2.51658446668709,0.30768688874282124,-123450000,-4,-3,-2,-3,Mendizorrotza,Mateu Lahoz,r600014,"4,88","0,23",0.47038327526132406,0.2926829268292683,0.23693379790940766,both
3561,SP1,21/12/2018,ID001,ID010,D,-0.7,-0.125,-0.037037037037037035,0.09259259259259259,-0.2857142857142857,0.023809523809523808,0.9849845729538161,1.0662561760482878,0.941768491909413,1.0727690999082367,0.7191249720389563,0.8774060383898412,0.5014415734532889,0.5942685705081392,0.25885317501827776,0.3064245419060576,0.019880836627130916,-0.1965225099212149,1.2450214253273937,-1.7959368012116403,2.773321949299123,-3.377014152013623,-34950000,0,1,-2,0,Estadi Municipal de Montilivi,Alberola Rojas,r600987,"3,54","0,15",0.4365079365079365,0.2619047619047619,0.30158730158730157,both
3562,SP1,21/12/2018,ID006,ID011,A,-0.2375,-0.6,-0.018518518518518517,0.018518518518518517,0.05555555555555555,-0.23015873015873015,0.8736477088501244,1.0618730917297239,0.7093864265658023,1.0493204210839149,0.1716331697172806,0.6966576467901953,-0.2376641177241054,0.25841450435208674,-0.5086013528502092,0.1315186589615588,-0.9054093274168492,0.4277713462182551,-2.315735168472074,0.5046266872336731,-3.115366498308066,0.025259753199830204,190150000,3,0,0,2,Anoeta,Estrada Fernández,r600010,"5,54","0,27",0.48333333333333334,0.2625,0.25416666666666665,both
3563,SP1,22/12/2018,ID004,ID022,D,0.1125,0.0125,-0.14814814814814814,-0.05555555555555555,-0.007936507936507936,-0.15079365079365079,0.8613776979668734,0.9143360362822553,0.7464881143643348,0.7599172900094534,0.4915638970596016,0.05468235634912055,0.31278086447906467,-0.5836031332142824,0.3159210971311487,-0.9841724141127028,0.5965961177191014,-1.2636890433954693,0.5689182252578793,-0.48428425939822567,0.053502466754129285,0.534867639183903,151250000,4,7,6,5,San Mamés,Sánchez Martínez,r600497,"5,57","0,25",0.4685714285714286,0.30857142857142855,0.22285714285714286,both
3564,SP1,22/12/2018,ID003,ID021,H,0.5875,0.0875,0.2222222222222222,-0.09259259259259259,0.10317460317460317,0.0873015873015873,1.3045920078602107,0.8877632210636216,1.5248157308255885,0.6813439041563893,1.7488588748514258,-0.13331836235110828,1.5277430341866762,-0.880889077687624,1.1773335907033595,-1.695015715031918,0.7281132451921971,-2.962582480330779,0.017462917768605923,-4.747914190195075,-0.2419849907168174,-5.524891920748552,795000000,8,6,9,7,Estadio Metropolitano,Melero López,r600412,"5,14","0,16",0.47368421052631576,0.27485380116959063,0.25146198830409355,both
3565,SP1,22/12/2018,ID005,ID017,H,0.3125,-0.1125,0.5,0.07407407407407407,0.42063492063492064,0.09523809523809523,1.3687268566005864,0.9398814745110318,1.6565397004283304,0.7971179684088796,1.9678304506425777,0.30931584371642007,1.6715639314815856,0.1396737786309173,1.0821650263427265,0.2014740926282954,0.555789387063049,0.31887882798884776,1.4708643543569804,1.1837432528514111,2.613356604701844,1.868245718257791,925900000,7,9,10,9,Camp Nou,Prieto Iglesias,r600420,"4,66","0,17",0.4791666666666667,0.2708333333333333,0.25,both
3566,SP1,22/12/2018,ID007,ID025,D,-0.0125,0.5875,0.018518518518518517,-0.07407407407407407,0.05555555555555555,0.07142857142857142,1.0837524323095151,0.9771470262986264,1.123949012973554,0.9874183355901729,0.9403480480936315,0.979977013726071,0.45878527942618963,0.8031020406281997,-0.05379980196957801,0.6379203699896313,-0.6024690236591848,0.5190366286147547,-1.5297002426780333,-0.629371738828012,-1.9352306109944832,-2.066472887120439,196850000,0,3,4,3,Benito Villamarín,Del Cerro Grande,r600409,"5,04","0,26",0.4322033898305085,0.3008474576271186,0.2669491525423729,both
3567,SP1,23/12/2018,ID027,ID016,D,-0.25,0.2,-0.07407407407407407,0.24074074074074073,0.023809523809523808,0.06349206349206349,0.9437689557475327,1.2588110926022797,0.9288905276873763,1.4337567094777302,0.790576712594371,1.5387288085398956,0.5516761357688427,1.384017733000944,0.41638679496130987,1.2858562212112483,0.4165519631368154,0.9636263991752929,1.2346339881700723,-0.3308231448864727,1.9012826252900057,-1.0161730049752076,-193850000,-7,-5,-5,-5,Estadio Municipal de Butarque,Hernández Hernández,r600428,"5,72","0,33",0.42660550458715596,0.2706422018348624,0.30275229357798167,both
3568,SP1,23/12/2018,ID008,ID026,H,0.1375,0.1875,0.0,-0.3333333333333333,0.031746031746031744,0.023809523809523808,0.9922359142036773,0.5783894144072985,0.9689687503281945,0.24001741750244307,0.8409279631679529,-0.1356945730208956,0.7213106207582513,0.09754085490807003,0.6438020641350463,0.1577516685320136,0.5105134141722351,-0.40005876131774065,-0.6972460043411314,-2.373360239204567,-2.1233730231878623,-4.035380512097892,438250000,5,8,7,8,Camp de Mestalla,Gil Manzano,r600422,"5,45","0,26",0.44782608695652176,0.2826086956521739,0.26956521739130435,both
3569,SP1,23/12/2018,ID013,ID024,H,0.1,-0.3,-0.2962962962962963,-0.05555555555555555,-0.1746031746031746,-0.30952380952380953,0.6071274356374428,0.9468942997071275,0.24887955383962046,0.8150384043151497,-0.3401919374474014,0.28149134323505387,-0.03870938019867509,-0.11011793763560074,0.6806233704644609,-0.2030057060826136,1.3212714004679207,0.37145098047094205,1.7392536252194137,2.678735573511885,1.7456641425550905,3.9225169585173836,-21150000,1,-1,-2,-2,Estadio de Vallecas,Iglesias Villanueva,r600018,"5,52","0,32",0.4943181818181818,0.23295454545454544,0.2727272727272727,both
3570,SP1,23/12/2018,ID013,ID024,H,0.1,-0.3,-0.2962962962962963,-0.05555555555555555,-0.1746031746031746,-0.30952380952380953,0.6071274356374428,0.9468942997071275,0.24887955383962046,0.8150384043151497,-0.3401919374474014,0.28149134323505387,-0.03870938019867509,-0.11011793763560074,0.6806233704644609,-0.2030057060826136,1.3212714004679207,0.37145098047094205,1.7392536252194137,2.678735573511885,1.7456641425550905,3.9225169585173836,-21150000,1,-1,-2,-2,Estadio de Vallecas,Iglesias Villanueva,r600675,"4,54","0,17",0.45714285714285713,0.3142857142857143,0.22857142857142856,both
3571,SP1,03/01/2019,ID014,ID002,D,-0.3,0.3125,-0.07407407407407407,0.09259259259259259,-0.09523809523809523,0.1984126984126984,0.7840662188803431,1.136732706161877,0.560559949390183,1.148009411643211,0.09263724455117828,0.59673941419857,-0.014903729290140985,-0.19367651334720848,-0.14769790660997617,-0.6418864184460396,-0.6831773055263017,-0.9275820012052609,-2.521134929867548,-1.3545167630689752,-4.125401303395501,-1.5221046030900733,-665450000,-5,-9,-8,-7,Estadio de la Cerámica,González Fuertes,r600587,"5,23","0,28",0.45112781954887216,0.2932330827067669,0.2556390977443609,both
3572,SP1,04/01/2019,ID021,ID027,H,0.1375,-0.2875,-0.1111111111111111,-0.07407407407407407,0.07936507936507936,0.03968253968253968,0.820314212617952,0.95952106259027,0.5220488920322666,0.9793771458664118,-0.5622006834170205,0.9776147365807522,-1.3510440389322746,0.8846127746616832,-1.8298069361216105,0.8945949793987761,-2.0205963366032353,0.7995040683637497,-1.3323896678824485,-0.09600457492799097,-0.8319429732970889,-0.7244274419486865,62250000,3,2,1,2,Estadio del RCD Espanyol,González González,r600008,"4,74","0,22",0.4796380090497738,0.29411764705882354,0.22624434389140272,both
3573,SP1,04/01/2019,ID024,ID001,D,-0.275,-0.6625,-0.07407407407407407,-0.037037037037037035,-0.31746031746031744,-0.2698412698412698,0.9141706921759875,0.9890481531085398,0.7820000648880362,0.9548685527092954,0.34894611864471337,0.7586952386266775,-0.07701531553443458,0.538572372275229,-0.5159393337480764,0.2850174268065567,-0.735449980287364,-0.13160150595671113,-0.7350164597869533,-1.3397930672307852,-0.8258195061812783,-2.761980541882348,10600000,-2,0,-1,-1,Ciutat de Valencia,Undiano Mallenco,r600011,"4,99","0,22",0.42528735632183906,0.2988505747126437,0.27586206896551724,both
3574,SP1,05/01/2019,ID011,ID008,H,-0.7125,0.225,0.037037037037037035,0.018518518518518517,-0.23809523809523808,0.06349206349206349,1.102900794442906,1.0211553849240422,1.109765859529656,0.9929704920784388,0.6960248362951282,0.807004319912729,0.12200253656611068,0.7603269627214793,-0.18799647944192788,0.7305654818276538,-0.4156231426204844,0.2304722812498166,-1.828340987493919,-2.7146022076650134,-2.7990304953692915,-5.755215484075965,-388850000,-3,-4,-3,-4,Mendizorrotza,Medié Jiménez,r600586,"4,99","0,3",0.45714285714285713,0.2714285714285714,0.2714285714285714,both
3575,SP1,05/01/2019,ID026,ID007,H,0.1,-0.1,-0.35185185185185186,0.018518518518518517,-0.007936507936507936,0.03968253968253968,0.5273316451610964,1.0784221620089707,0.1407203682945992,1.110295945235216,-0.33744565299907786,0.9502552895017413,-0.20658993018052169,0.5965119839069937,-0.244059346473196,0.32664629260798717,-0.5613893581926123,0.18258493293257283,-0.06594836268930582,-0.7644210144055152,1.1443134235704768,-2.0533486595078436,-229350000,-5,-7,-8,-8,Estadio El Alcoraz,De Burgos Bengoetxea,r600494,"4,78","0,19",0.47368421052631576,0.3216374269005848,0.2046783625730994,both
3576,SP1,05/01/2019,ID022,ID013,A,-0.0125,0.075,-0.05555555555555555,-0.2777777777777778,-0.15873015873015872,-0.16666666666666666,0.9118205152122747,0.6544721506227992,0.7587086642013927,0.33038339427113544,0.13659764523233575,-0.2698191016386379,-0.3684709737678791,-0.08275655525291539,-0.6623992700798497,0.5689702321190234,-0.8730291595614095,1.5812870867975801,-0.35000094260457226,4.016178862704516,0.4915447736652234,5.275929405220736,-3700000,-2,-2,-1,0,E.M. José Zorrilla,Cordero Vega,r600694,"4,8","0,21",0.44,0.21333333333333335,0.3466666666666667,both
3577,SP1,06/01/2019,ID025,ID014,D,0.675,-0.275,-0.07407407407407407,-0.07407407407407407,0.0873015873015873,-0.11904761904761904,0.9822107830841436,0.8016995432444198,0.9997060965546772,0.6193048956154859,0.9725465826699886,0.2186627869630262,0.7204660179397173,-0.08641284291296798,0.46671962742972706,-0.41950158811981103,0.28352044163722745,-0.8542605925015732,-0.7441636230688897,-1.529509488088761,-2.054661082269103,-1.7824342731206162,-136750000,1,-2,-2,-2,Estadio Municipal de Ipurua,Jaime Latre,r600424,"5,22","0,23",0.487012987012987,0.22727272727272727,0.2857142857142857,both
3578,SP1,06/01/2019,ID010,ID005,A,-0.1625,0.2875,0.09259259259259259,0.5370370370370371,0.007936507936507936,0.4523809523809524,1.0623957749013004,1.415720930326138,1.0609790451883425,1.7362514972692185,0.8477283384490503,2.0451594115716825,0.5719900912149751,1.7274334429339524,0.2946506286013321,1.192975777288289,-0.15107780714606228,0.7790045666552424,-1.4082146273279135,2.47704611928068,-2.8234839028954757,4.294777751133856,-1027800000,-8,-11,-7,-9,Coliseum Alfonso Pérez,Cuadra Fernández,r600992,"4,89","0,32",0.46226415094339623,0.33962264150943394,0.19811320754716982,both
3579,SP1,06/01/2019,ID002,ID006,A,0.2875,-0.125,0.09259259259259259,-0.037037037037037035,0.2222222222222222,0.06349206349206349,1.1199810480160042,0.8205540542636383,1.0951389600404384,0.6044543844574108,0.5022202573896841,-0.0025312419802682173,-0.15077104517351228,-0.3410299194649401,-0.5195747617666139,-0.5809366152790666,-0.8762570151126795,-1.2048492697696278,-1.5032605793357932,-2.7446678526206965,-1.7564013061175618,-3.138100276187913,595150000,4,11,10,8,Estadio Santiago Bernabeu,Munuera Montero,r600709,"4,62","0,28",0.43243243243243246,0.3581081081081081,0.20945945945945946,both
3580,SP1,06/01/2019,ID016,ID003,D,0.2375,0.5375,0.24074074074074073,0.24074074074074073,0.047619047619047616,0.1111111111111111,1.2438465911016792,1.3489801689133918,1.3883187531165984,1.5929501212412274,1.3984502905501097,1.7155292842636487,1.1842557496652397,1.1753874031116265,1.0706625382143886,0.2450749474358045,0.8487407676072126,-1.3456944910393478,-0.13122736042176322,-4.018264143897208,-0.7536019982513386,-5.214387719390515,-663400000,-4,-3,-5,-4,Estadio Ramón Sánchez-Pizjuán,Mateu Lahoz,r600014,"4,88","0,23",0.47038327526132406,0.2926829268292683,0.23693379790940766,both
3581,SP1,07/01/2019,ID017,ID004,A,-0.0875,0.1375,0.037037037037037035,-0.14814814814814814,0.06349206349206349,0.0,0.8690954279947248,0.8640256148826424,0.6234928186819577,0.7478310319288467,-0.20197400917650055,0.38234351188198135,-0.5512995985426636,-0.045772734598274134,-0.45466258488026356,-0.3991303340529698,-0.2264243686698219,-0.705603495061098,-0.9217459485371671,-0.3263038866998099,-1.99705425776268,0.48673112194092566,-150000,0,-3,-3,-2,Balaidos,Martínez Munuera,r600423,"4,68","0,18",0.48743718592964824,0.2914572864321608,0.22110552763819097,both
3582,SP1,11/01/2019,ID013,ID017,H,0.025,-0.075,-0.25925925925925924,0.018518518518518517,-0.16666666666666666,0.05555555555555555,0.6984269960068559,0.8258941472505927,0.40295042674856335,0.548709715489073,-0.21880599647813911,-0.2975598871469959,-0.21690389591960058,-0.532990504703354,0.032537138359101436,-0.23514090115113015,0.19533600257377937,0.26749807787294666,0.8169888331866169,-0.6443876448423287,1.4448168832906414,-2.435112267509513,-147400000,-2,-2,-2,-3,Estadio de Vallecas,Alberola Rojas,r600987,"3,54","0,15",0.4365079365079365,0.2619047619047619,0.30158730158730157,both
3583,SP1,12/01/2019,ID001,ID011,D,-0.7375,-0.7625,-0.037037037037037035,0.05555555555555555,-0.31746031746031744,-0.21428571428571427,0.9854914737142435,1.153958563689108,0.9393103888053821,1.2090629087374998,0.6818672786300592,0.8977759162733105,0.39083132720090974,0.4261333216547024,0.08678062856928498,0.21381453556328173,-0.25840968556614824,-0.2542925457456128,-1.2626840497816967,-4.135752864009181,-2.587726048669252,-7.97872443103766,-13550000,3,-1,0,1,Estadi Municipal de Montilivi,Sánchez Martínez,r600497,"5,57","0,25",0.4685714285714286,0.30857142857142855,0.22285714285714286,both
3584,SP1,12/01/2019,ID027,ID026,H,-0.25,0.075,-0.09259259259259259,-0.3333333333333333,0.047619047619047616,0.031746031746031744,0.9161065493028968,0.581252753261545,0.917378485204521,0.2517499628181208,1.0570639863987104,-0.09988183062364253,1.2834923462887238,0.0320148633822758,1.630373812997532,-0.06440388553880302,1.8221645104877768,-0.43357990513981126,1.1058899481575637,-0.7157062249339937,0.6111074619971297,-0.7037003699865825,51050000,0,2,2,3,Estadio Municipal de Butarque,Melero López,r600412,"5,14","0,16",0.47368421052631576,0.27485380116959063,0.25146198830409355,both
3585,SP1,12/01/2019,ID008,ID022,D,0.275,0.0375,0.0,-0.07407407407407407,0.03968253968253968,-0.15873015873015872,0.9634574567395868,0.8790969076811347,0.8720642012046889,0.7256703247742792,0.5825603408444013,0.20405242064199525,0.5898736340595983,-0.3353683516667129,0.6129674872678488,-0.9753328977453126,0.40847706327174554,-1.9799301203197155,0.8007877267427901,-3.7637529759034107,1.4256365038579295,-4.256791691033438,416650000,3,8,7,6,Camp de Mestalla,Iglesias Villanueva,r600018,"5,52","0,32",0.4943181818181818,0.23295454545454544,0.2727272727272727,both
3586,SP1,12/01/2019,ID008,ID022,D,0.275,0.0375,0.0,-0.07407407407407407,0.03968253968253968,-0.15873015873015872,0.9634574567395868,0.8790969076811347,0.8720642012046889,0.7256703247742792,0.5825603408444013,0.20405242064199525,0.5898736340595983,-0.3353683516667129,0.6129674872678488,-0.9753328977453126,0.40847706327174554,-1.9799301203197155,0.8007877267427901,-3.7637529759034107,1.4256365038579295,-4.256791691033438,416650000,3,8,7,6,Camp de Mestalla,Iglesias Villanueva,r600675,"4,54","0,17",0.45714285714285713,0.3142857142857143,0.22857142857142856,both
3587,SP1,12/01/2019,ID014,ID010,A,-0.425,-0.1625,-0.07407407407407407,0.07407407407407407,-0.1349206349206349,-0.03968253968253968,0.8102738271368067,0.9916097283849935,0.6535410037000131,0.8873538954614206,0.36001599865808165,0.33643848555612965,0.10723808369167646,-0.11898328595860586,-0.20016183727130035,-0.36148604890722685,-0.6153265753324251,-0.696381003804732,-1.4293778902987273,-3.5137038287164915,-1.8069346859439799,-6.688783878915947,98450000,-1,4,0,2,Estadio de la Cerámica,Estrada Fernández,r600010,"5,54","0,27",0.48333333333333334,0.2625,0.25416666666666665,both
3588,SP1,13/01/2019,ID004,ID016,H,0.125,0.225,-0.12962962962962962,0.24074074074074073,0.007936507936507936,0.031746031746031744,0.905320322245172,1.2491032699922648,0.802702003477754,1.4087818899290612,0.30795354009523235,1.4777200389784944,-0.2589689364796157,1.1807084110437944,-0.5284578296860915,0.6165893632861673,-0.5183548405500353,-0.6873639134453796,-0.8740333848157893,-3.4352086263758914,-1.7048699188176362,-4.7683091472765975,-72050000,-1,0,-1,-1,San Mamés,González Fuertes,r600587,"5,23","0,28",0.45112781954887216,0.2932330827067669,0.2556390977443609,both
3589,SP1,13/01/2019,ID003,ID024,H,0.55,-0.2,0.24074074074074073,-0.07407407407407407,0.12698412698412698,-0.2698412698412698,1.3439863239673355,0.917914565222615,1.5745332981100106,0.7992869136701621,1.6560769729423601,0.4513833986402044,1.1775158062844937,0.16921975958943086,0.4494078761535041,-0.0754131154430282,-0.8848630867235701,-0.312756048255907,-3.522666954004089,-1.2490765761142104,-4.812917004487989,-2.5683644383122415,861850000,8,7,9,8,Estadio Metropolitano,Prieto Iglesias,r600420,"4,66","0,17",0.4791666666666667,0.2708333333333333,0.25,both
3590,SP1,13/01/2019,ID005,ID025,H,0.2875,0.825,0.5555555555555556,-0.07407407407407407,0.5,0.10317460317460317,1.4653014167453877,0.9731852210921573,1.8249868868153605,0.9616659764607581,2.129269032960715,0.784075633743248,1.67984012855051,0.39771447359864315,0.9941584503893142,-0.020702041122518944,0.29153786399193005,-0.512926282259933,-0.5096021351283375,-1.4117076083357802,-1.725127739890496,-1.8096569540354648,1066100000,8,9,9,9,Camp Nou,Gil Manzano,r600422,"5,45","0,26",0.44782608695652176,0.2826086956521739,0.26956521739130435,both
3591,SP1,13/01/2019,ID007,ID002,A,-0.075,0.3625,0.0,0.05555555555555555,0.0,0.25396825396825395,1.0493595243458935,1.0789533453028222,1.0851209489534037,1.0346935215946973,0.975225747157652,0.5028530678847511,0.5837060385540833,-0.014359077387536223,0.36206842965432884,-0.20005962336312721,0.4860908665304407,-0.03286252627394004,-0.15607072321162063,0.8297070953917989,-1.4200183265199193,1.0678889424515599,-605350000,-4,-8,-6,-6,Benito Villamarín,Hernández Hernández,r600428,"5,72","0,33",0.42660550458715596,0.2706422018348624,0.30275229357798167,both
3592,SP1,14/01/2019,ID006,ID021,H,-0.2,0.1,0.0,-0.09259259259259259,0.031746031746031744,0.07142857142857142,0.8745017215287794,0.8682902657474655,0.7079237366168806,0.6199866066189077,0.12318202499091957,-0.3177969992718324,-0.3467735504199546,-0.9971989290676013,-0.6909694081287866,-1.3377796974522835,-1.227853038161386,-1.4609434887486106,-2.0394168215376673,-1.413993556571241,-2.1770002279815093,-1.4839276710509068,126250000,2,0,1,1,Anoeta,Del Cerro Grande,r600409,"5,04","0,26",0.4322033898305085,0.3008474576271186,0.2669491525423729,both
3593,SP1,18/01/2019,ID010,ID011,H,-0.225,-0.8,0.09259259259259259,0.05555555555555555,-0.05555555555555555,-0.21428571428571427,1.0296443954208714,1.145956376915302,0.9438344568768078,1.1847851819436093,0.405415079873392,0.8572930467152009,-0.05705072672855833,0.4176608429857922,-0.36222552961200594,0.18237364358226754,-0.7858829146731109,-0.2551571451079252,-2.1900240192227445,-3.7694365901951765,-2.8971101543436117,-7.493534576624504,21400000,3,-2,2,1,Coliseum Alfonso Pérez,Munuera Montero,r600709,"4,62","0,28",0.43243243243243246,0.3581081081081081,0.20945945945945946,both
3594,SP1,19/01/2019,ID017,ID008,A,-0.1,0.3625,-0.018518518518518517,0.0,0.023809523809523808,0.07142857142857142,0.7889080620821235,0.9592394292866642,0.5029275756593259,0.8574248135616479,-0.22426089508077385,0.4879333607937998,-0.36095046558297705,0.21977683976907375,-0.18190620465041907,-0.2605977244893901,-0.0003111820864427073,-1.2634079652422772,-0.8732580796523706,-3.0790718705064806,-1.7630065257883847,-3.6885488715443016,-265550000,1,-4,-4,-3,Balaidos,González González,r600008,"4,74","0,22",0.4796380090497738,0.29411764705882354,0.22624434389140272,both
3595,SP1,19/01/2019,ID026,ID003,A,0.075,0.5875,-0.35185185185185186,0.25925925925925924,0.0,0.15079365079365079,0.5339942939132463,1.3898820522284663,0.15749461466948747,1.654461989477027,-0.35790521280934245,1.7689228226024112,-0.48650445327437786,1.245203710120266,-0.9416273073119579,0.40793066265983857,-1.4966409089627475,-1.103792320502705,-1.1386149333531124,-4.584382043701168,-0.6836997860948674,-7.124444998969007,-908300000,-11,-10,-12,-12,Estadio El Alcoraz,Cuadra Fernández,r600992,"4,89","0,32",0.46226415094339623,0.33962264150943394,0.19811320754716982,both
3596,SP1,19/01/2019,ID002,ID016,H,0.35,0.2125,0.07407407407407407,0.2037037037037037,0.2777777777777778,0.03968253968253968,1.1287239381568597,1.2007144957050255,1.1328586812740906,1.314423870681995,0.7152311879313672,1.3083741515185303,0.2214207904161029,1.0953826398686335,0.05959604901409965,0.720722887219452,0.32350371817159906,0.012292792527881069,0.09758360424134671,-0.21034201672588937,-1.0751175948021312,0.6284041889533194,589800000,2,8,7,6,Estadio Santiago Bernabeu,Mateu Lahoz,r600014,"4,88","0,23",0.47038327526132406,0.2926829268292683,0.23693379790940766,both
