,Div,Date,HomeTeam,AwayTeam,FTR,HTCD,ATCD,HTGD,ATGD,HTSD,ATSD,HomeRating(ELO) 0.05,AwayRating(ELO) 0.05,HomeRating(ELO) 0.1,AwayRating(ELO) 0.1,HomeRating(ELO) 0.25,AwayRating(ELO) 0.25,HomeRating(ELO) 0.4,AwayRating(ELO) 0.4,HomeRating(ELO) 0.55,AwayRating(ELO) 0.55,HomeRating(ELO) 0.7,AwayRating(ELO) 0.7,HomeRating(ELO) 0.85,AwayRating(ELO) 0.85,HomeRating(ELO) 0.9,AwayRating(ELO) 0.9,Value Diff,Attack Diff,Mid Game Diff,Defense Diff,Over Game Diff,Estadio,Arbitro,Parametro,Yellow Card/Match,Red Card/Match,% HomeWin,% AwayWin,% DrawWin,_merge
35,E0,11/09/2010,PR015,PR006,D,-0.04424778761061947,0.10619469026548672,-0.14634146341463414,0.0,-0.0641025641025641,0.057692307692307696,0.94763125,1.0,0.8911,1.0,0.70703125,1.0,0.5296000000000001,1.0,0.40538124999999997,1.0,0.3931,1.0,0.56363125,1.0,0.6751,1.0,-220500000,-6,-13,-9,-7,,Howard Webb,r611325,"3,31","0,11",0.45302013422818793,0.2684563758389262,0.2785234899328859,both
36,E0,11/09/2010,PR016,PR004,A,-0.10619469026548672,0.061946902654867256,-0.1951219512195122,0.34146341463414637,-0.10256410256410256,0.05128205128205128,0.8428749999999999,1.13975,0.673,1.258,0.109375,1.46875,-0.4879999999999999,1.432,-1.0583750000000003,1.1072499999999998,-1.541,0.45400000000000007,-1.8751250000000002,-0.5682499999999995,-1.943,-0.9979999999999998,-285350000,-11,-8,-9,-8,,Chris Foy,r611323,"2,72","0,15",0.5,0.27099236641221375,0.22900763358778625,both
37,E0,11/09/2010,PR007,PR005,D,-0.061946902654867256,-0.04424778761061947,-0.21951219512195122,0.0,0.00641025641025641,-0.057692307692307696,0.9475,1.002625,0.89,1.0110000000000001,0.6875,1.078125,0.44000000000000006,1.2239999999999998,0.14749999999999985,1.4688750000000002,-0.18999999999999995,1.833,-0.5724999999999999,2.336625,-0.7099999999999999,2.5389999999999997,-68830000,-6,0,-3,-2,,Andre Marriner,r611308,"3,17","0,16",0.42710997442455245,0.32225063938618925,0.2506393861892583,both
38,E0,12/09/2010,PR012,PR009,D,-0.08849557522123894,-0.017699115044247787,0.024390243902439025,-0.04878048780487805,0.04487179487179487,0.019230769230769232,1.0521378125,0.997375,1.10721,0.989,1.2744140625,0.921875,1.42944,0.7760000000000001,1.5867159375,0.5311249999999998,1.8092699999999997,0.16700000000000004,2.2178428125,-0.33662500000000006,2.42569,-0.5389999999999999,-243820000,-6,-4,-5,-4,,Mark Halsey,r611326,"2,22","0,13",0.4412811387900356,0.3309608540925267,0.2277580071174377,both
39,E0,13/09/2010,PR014,PR001,H,-0.008849557522123894,-0.09734513274336283,-0.0975609756097561,-0.04878048780487805,0.0,-0.04487179487179487,0.8405125,1.04763125,0.6642,1.0911,0.0703125,1.20703125,-0.5327999999999999,1.3296,-1.0114875000000003,1.5053812500000001,-1.2078,1.7931,-0.9394875000000003,2.2636312500000004,-0.7118000000000001,2.4751,-108350000,-2,-7,-3,-4,,Lee Probert,r611311,"2,48","0,17",0.4861878453038674,0.281767955801105,0.23204419889502761,both
40,E0,18/09/2010,PR001,PR003,D,-0.10619469026548672,-0.04424778761061947,-0.07317073170731707,-0.024390243902439025,-0.08333333333333333,-0.03205128205128205,1.002986546875,0.98766246875,1.013769,0.951598,1.114013671875,0.72607421875,1.3299839999999998,0.409408,1.6063215468750003,0.1475512187500001,1.759941,0.09830199999999989,1.4267220468750004,0.3793634687499996,1.1108890000000002,0.5527179999999998,102650000,2,4,3,3,,Mike Dean,r611300,"3,68","0,2",0.44206773618538325,0.27450980392156865,0.28342245989304815,both
41,E0,18/09/2010,PR002,PR017,D,-0.08849557522123894,-0.008849557522123894,-0.024390243902439025,0.024390243902439025,-0.1858974358974359,0.03205128205128205,0.9473740937499999,1.05428184375,0.8889720000000001,1.1145180000000001,0.66943359375,1.30224609375,0.3534719999999998,1.4762879999999998,-0.11449903125000016,1.65957684375,-0.8019119999999998,1.923342,-1.7634419062499995,2.3533928437500005,-2.1475880000000003,2.544598,-18020000,-4,-1,-2,-2,,Anthony Taylor,r611301,"3,55","0,14",0.4340659340659341,0.3269230769230769,0.23901098901098902,both
42,E0,18/09/2010,PR013,PR018,A,0.1415929203539823,0.04424778761061947,-0.04878048780487805,0.024390243902439025,0.1346153846153846,0.12179487179487179,0.909856265625,0.952380625,0.838701,0.9090799999999999,0.722900390625,0.798828125,0.703296,0.7011200000000001,0.696786890625,0.576974375,0.6143489999999999,0.35096000000000016,0.38700576562500033,-0.1070293750000002,0.2741410000000001,-0.34387999999999996,65000000,5,6,7,4,,Andre Marriner,r611308,"3,17","0,16",0.42710997442455245,0.32225063938618925,0.2506393861892583,both
43,E0,18/09/2010,PR014,PR016,D,0.0,-0.1415929203539823,-0.07317073170731707,-0.24390243902439024,0.038461538461538464,-0.11538461538461539,0.8928940625,0.7858875,0.77331,0.5472,0.3720703125,-0.2578125,-0.0009599999999999609,-1.0608,-0.18352781250000016,-1.6673625000000003,0.04736999999999991,-1.8588,0.9845990625000001,-1.3921125000000005,1.5157899999999995,-1.0448000000000004,-44300000,2,-3,1,-1,,Lee Mason,r611313,"3,11","0,14",0.503448275862069,0.2620689655172414,0.23448275862068965,both
44,E0,18/09/2010,PR005,PR011,D,-0.07964601769911504,0.13274336283185842,0.0,0.24390243902439024,-0.07051282051282051,0.1794871794871795,1.0000065625,1.151875625,1.00011,1.3050199999999998,1.0048828125,1.736328125,1.0358399999999999,2.06048,1.1418346875,2.221281875,1.4081699999999997,2.21114,1.9657115625000001,2.0892856250000005,2.24659,2.04598,-174670000,-7,-10,-5,-6,,Phil Dowd,r611324,"3,51","0,22",0.4837662337662338,0.262987012987013,0.2532467532467532,both
